customer_id,birth_year,education_level,marital_status,annual_income,num_children,num_teenagers,registration_date,days_since_last_purchase,spend_wines,spend_fruits,spend_meat,spend_fish,spend_sweets,spend_gold,deals_purchases,web_purchases,catalog_purchases,store_purchases,monthly_web_visits,has_complaint,target
1192,1960,Associate,Partner,50523.0,1,1,2013-12-25,89,51,4,24,4,7,1,2,2,0,4,6,0,0
1193,1985,Bachelor,Single,29938.0,1,0,2013-10-27,52,3,3,7,0,2,11,2,1,0,3,6,0,0
1194,1970,Bachelor,Single,43020.0,1,0,2013-11-30,79,45,7,99,4,25,43,3,4,1,4,6,0,0
1195,1946,Doctorate,Married,51012.0,0,0,2013-04-18,86,102,9,63,2,9,24,1,4,1,4,6,0,0
1196,1984,Bachelor,Single,36108.0,1,0,2013-10-15,68,141,8,129,3,11,47,3,7,1,4,9,0,0
1197,1964,Bachelor,Married,42523.0,0,0,2014-04-23,96,14,36,11,3,26,35,1,1,1,4,2,0,0
1198,1972,Master,Married,83151.0,0,0,2013-10-02,80,968,147,842,137,42,210,1,5,7,10,2,0,1
1199,1983,Doctorate,Partner,70123.0,0,0,2013-09-28,27,1308,0,396,23,0,0,1,5,7,4,3,0,0
1200,1953,Bachelor,Partner,41452.0,1,1,2013-06-03,86,13,0,3,0,0,0,1,1,0,2,7,0,0
1201,1958,Associate,Single,38741.0,1,1,2014-03-30,60,7,10,17,8,6,13,2,2,0,3,7,0,0
1202,1973,Master,Married,38576.0,0,1,2014-04-03,2,34,0,7,0,0,0,1,1,0,3,7,0,0
1203,1986,Doctorate,Partner,34320.0,1,0,2014-02-16,66,4,1,9,3,0,0,1,1,0,2,8,0,0
1204,1968,Bachelor,Single,57107.0,0,1,2012-08-24,44,159,0,120,0,0,137,7,4,4,8,8,0,1
1205,1976,Bachelor,Married,13624.0,1,0,2013-01-20,93,10,2,15,2,1,6,2,2,0,3,6,0,0
1206,1971,Doctorate,Divorced,86979.0,0,0,2013-07-11,67,584,100,835,65,83,35,1,5,5,5,2,0,1
1207,1986,Doctorate,Partner,91820.0,0,0,2013-11-23,72,410,73,747,76,161,30,0,5,5,12,1,0,0
1208,1995,Bachelor,Single,34824.0,0,0,2014-03-26,65,4,2,11,2,0,4,1,1,0,2,6,0,0
1209,1968,Bachelor,Married,45688.0,0,1,2014-01-25,20,279,0,18,0,0,9,2,3,1,8,4,0,0
1210,1971,Bachelor,Married,52531.0,0,0,2012-12-30,68,283,112,151,51,72,125,2,7,2,10,6,0,0
1211,1961,Doctorate,Partner,63342.0,0,1,2012-10-16,48,918,21,118,13,10,21,3,8,3,5,6,0,0
1212,1976,Doctorate,Partner,72335.0,0,0,2012-08-13,2,1285,105,653,28,21,0,1,10,4,8,8,0,1
1213,1967,Bachelor,Married,22574.0,2,1,2013-10-28,28,25,0,8,2,0,2,2,2,0,3,7,0,0
1214,1949,Master,Divorced,35416.0,0,0,2013-06-13,62,248,3,81,4,3,51,3,7,1,5,8,0,0
1215,1976,Associate,Partner,25176.0,1,1,2013-10-08,79,4,0,4,0,0,5,1,1,0,2,7,0,0
1216,1970,Bachelor,Partner,19656.0,1,0,2013-08-02,94,25,4,9,6,8,32,3,2,1,3,7,0,0
1217,1959,Bachelor,Married,79823.0,0,1,2014-03-31,6,835,73,380,114,73,43,1,6,9,7,2,0,0
1218,1973,Doctorate,Divorced,35860.0,1,1,2014-05-19,37,15,0,8,4,2,20,2,1,1,2,5,0,0
1219,1976,Master,Partner,46106.0,1,1,2014-11-05,84,30,0,8,2,0,14,1,1,1,2,6,0,0
1220,1974,Master,Married,82584.0,0,0,2013-04-06,26,1076,68,103,29,91,68,1,3,4,8,1,0,1
1221,1962,Bachelor,Married,86111.0,0,0,2013-04-19,73,399,28,756,36,40,126,1,5,7,10,2,0,0
1222,1978,Doctorate,Partner,34043.0,1,0,2013-10-25,97,20,2,14,3,0,10,1,2,0,2,9,0,0
1223,1953,Master,Married,54348.0,1,1,2014-08-06,51,70,0,16,0,0,4,2,2,0,4,6,0,0
1224,1981,Bachelor,Divorced,28510.0,1,1,2013-04-13,72,44,5,19,0,4,19,3,2,0,4,5,0,0
1225,1978,Associate,Divorced,21282.0,1,0,2014-11-05,76,1,5,8,4,8,20,2,2,1,2,6,0,0
1226,1988,Bachelor,Other,34176.0,1,0,2014-12-05,12,5,7,24,19,14,20,4,3,0,4,6,0,0
1227,1966,Bachelor,Married,61286.0,0,1,2013-02-08,34,356,0,107,19,9,117,2,7,1,8,5,0,0
1228,1972,Doctorate,Married,29791.0,1,0,2014-05-15,21,14,0,6,0,0,0,2,2,0,3,5,0,0
1229,1974,Bachelor,Partner,47889.0,1,0,2014-04-01,94,29,0,29,0,5,4,1,2,0,3,5,0,0
1230,1975,Associate,Single,41658.0,1,1,2012-09-11,30,8,4,12,15,4,29,2,1,1,2,4,0,0
1231,1964,Bachelor,Divorced,51983.0,0,1,2012-08-31,95,631,0,115,10,7,30,3,9,2,10,7,0,0
1232,1993,Bachelor,Single,72354.0,0,0,2013-04-17,67,315,26,473,220,12,182,1,2,10,6,1,0,0
1233,1972,Doctorate,Married,57091.0,0,1,2012-11-23,82,462,0,24,6,0,4,2,9,2,5,7,0,1
1234,1979,Bachelor,Divorced,15287.0,1,0,2012-10-10,60,1,2,8,4,3,13,2,1,1,2,7,0,1
1235,1964,Bachelor,Married,58512.0,0,1,2013-09-19,25,895,10,101,13,0,152,5,3,4,8,8,0,0
1236,1955,Bachelor,Partner,38946.0,0,1,2013-10-24,84,116,6,82,6,6,41,2,3,1,6,5,0,0
1237,1971,Bachelor,Widowed,45684.0,1,0,2013-02-12,37,5,1,5,10,0,7,1,1,0,2,7,0,0
1238,1962,Master,Partner,47175.0,1,1,2012-10-28,81,167,2,44,6,2,19,7,4,2,4,8,0,1
1239,1977,Bachelor,Married,34380.0,1,0,2013-02-05,68,72,7,58,13,1,24,4,4,1,3,8,0,0
1240,1943,Master,Widowed,,0,0,2013-10-30,75,532,126,490,164,126,126,1,5,5,11,1,0,1
1241,1974,Doctorate,Married,46374.0,0,1,2014-03-17,1,408,0,21,0,0,17,3,7,1,7,8,0,1
1242,1974,Doctorate,Partner,30351.0,1,0,2013-06-06,19,14,0,24,3,3,2,1,3,0,2,9,0,0
1243,1977,Bachelor,Partner,39771.0,1,0,2013-06-12,92,6,2,18,2,8,14,1,2,0,3,4,0,0
1244,1987,Bachelor,Divorced,81361.0,0,0,2014-02-25,18,163,23,424,27,65,76,1,3,10,13,1,0,0
1245,1958,Bachelor,Partner,65196.0,0,2,2013-07-25,34,743,19,181,12,0,200,2,7,6,11,5,0,0
1246,1975,Bachelor,Partner,22280.0,1,0,2013-05-19,85,2,1,4,3,1,2,1,1,0,2,8,0,0
1247,1979,Master,Single,16653.0,1,0,2014-04-18,10,5,7,31,15,4,7,3,2,1,3,6,0,1
1248,1966,Master,Partner,33564.0,0,1,2014-06-24,51,61,0,3,0,0,7,1,1,1,3,5,0,0
1249,1963,Associate,Married,32632.0,0,0,2012-02-08,32,63,151,137,153,19,53,2,4,4,8,5,0,0
1250,1974,Master,Married,63206.0,0,0,2014-03-20,65,750,8,125,11,8,26,1,4,3,6,2,0,0
1251,1967,Bachelor,Married,77870.0,0,1,2012-08-22,93,1017,50,500,65,50,133,3,5,5,5,8,0,1
1252,1945,Doctorate,Married,70356.0,0,0,2012-05-11,20,1349,16,249,43,16,33,2,10,6,9,6,0,0
1253,1984,Doctorate,Married,18988.0,1,0,2014-05-23,43,6,0,6,2,1,1,2,1,0,3,7,0,0
1254,1953,Bachelor,Widowed,53653.0,0,0,2012-07-11,29,815,10,239,28,10,108,2,10,4,12,6,0,0
1255,1977,Bachelor,Divorced,40246.0,1,0,2012-12-19,68,2,1,6,2,1,1,1,1,0,2,6,0,0
1256,1977,Bachelor,Single,85072.0,0,0,2014-09-04,94,494,92,391,194,11,241,1,3,4,10,0,0,0
1257,1962,Master,Married,58646.0,0,1,2013-10-06,3,62,1,44,6,5,22,1,2,1,4,4,0,0
1258,1969,Master,Widowed,67369.0,0,1,2012-11-17,81,1298,0,70,37,14,42,4,7,4,10,4,0,1
1259,1965,Bachelor,Partner,52117.0,0,1,2012-08-16,55,112,10,107,30,0,20,2,5,2,4,7,0,0
1260,1967,Bachelor,Married,35441.0,1,1,2013-02-14,94,25,1,9,2,1,1,2,1,0,3,8,0,0
1261,1972,Bachelor,Married,62710.0,0,1,2013-05-23,53,441,35,83,7,29,11,4,4,2,12,4,0,0
1262,1965,Bachelor,Married,44300.0,1,1,2013-06-23,65,30,0,9,0,0,3,2,1,0,3,6,0,0
1263,1967,Doctorate,Married,36947.0,1,1,2012-07-08,49,88,3,21,4,1,29,4,3,0,4,9,0,0
1264,1976,Bachelor,Partner,51369.0,0,1,2012-10-25,84,297,7,79,0,11,182,2,8,2,4,8,0,0
1265,1984,Bachelor,Partner,15345.0,1,0,2012-08-31,51,5,2,16,3,2,19,2,1,1,2,8,0,1
1266,1955,Associate,Divorced,41769.0,0,1,2013-02-13,31,302,29,131,32,0,27,6,8,1,7,8,0,0
1267,1981,Bachelor,Married,40211.0,1,1,2013-07-30,30,51,1,7,2,1,25,2,2,1,2,8,0,0
1268,1962,Bachelor,Single,76624.0,0,1,2014-05-24,68,411,106,147,54,115,66,1,5,10,7,1,0,0
1269,1990,Bachelor,Married,73687.0,0,0,2013-11-28,8,559,153,503,218,13,181,1,3,9,9,2,0,1
1270,1975,Bachelor,Partner,60934.0,0,1,2014-01-17,41,224,155,155,192,93,54,2,6,4,11,4,0,0
1271,1974,Bachelor,Single,32233.0,1,0,2012-08-19,26,138,15,35,25,11,72,2,6,2,2,9,0,1
1272,1981,Associate,Married,51111.0,1,1,2014-06-19,83,22,0,19,6,5,3,2,2,0,3,6,0,0
1273,1965,Master,Married,56962.0,2,1,2013-11-10,60,292,3,77,10,3,26,7,6,3,5,7,0,0
1274,1974,Bachelor,Married,30631.0,1,0,2013-12-07,75,15,6,20,4,5,20,1,3,1,2,7,0,0
1275,1991,Master,Single,90638.0,0,0,2014-02-13,29,1156,120,915,94,144,96,1,3,4,10,1,0,1
1276,1945,Bachelor,Married,69755.0,0,0,2013-02-10,23,217,77,373,111,23,93,1,3,6,12,1,0,0
1277,1973,Bachelor,Married,51148.0,1,1,2013-02-18,38,235,6,45,8,9,12,4,5,1,6,6,0,0
1278,1987,Bachelor,Partner,67430.0,0,0,2012-05-09,6,595,97,291,127,133,121,1,11,5,12,6,0,0
1279,1991,Bachelor,Single,8028.0,0,0,2012-09-18,62,73,18,66,7,12,2,15,0,1,0,19,0,0
1280,1973,Bachelor,Divorced,89694.0,1,1,2013-09-10,22,1126,28,211,37,28,42,3,4,3,4,5,0,0
1281,1970,Bachelor,Married,28164.0,1,0,2013-04-05,23,3,18,26,11,8,12,3,2,0,4,7,0,0
1282,1978,Bachelor,Married,33039.0,1,0,2013-09-09,4,30,8,12,8,8,12,1,2,0,4,5,0,0
1283,1967,Doctorate,Married,56320.0,0,1,2013-08-04,11,201,53,172,116,77,83,3,5,4,9,4,0,0
1284,1980,Bachelor,Married,77353.0,0,1,2013-12-16,38,275,59,107,69,101,59,2,6,4,8,4,0,0
1285,1971,Bachelor,Divorced,55635.0,0,1,2012-11-13,34,235,65,164,50,49,27,4,7,3,7,6,0,0
1286,1964,Bachelor,Single,45906.0,0,1,2013-07-05,20,305,3,27,4,3,144,2,5,4,4,5,0,0
1287,1960,Associate,Divorced,87305.0,0,0,2012-09-23,19,345,25,501,63,138,80,1,5,3,8,2,0,1
1288,1976,Doctorate,Partner,37395.0,1,0,2014-02-05,47,18,0,9,0,1,11,1,1,0,3,6,0,0
1289,1978,Bachelor,Married,44359.0,1,1,2014-06-17,19,20,0,14,7,3,1,3,2,0,4,3,0,0
1290,1956,Bachelor,Married,71391.0,0,1,2013-03-29,50,336,123,274,46,123,141,5,6,5,12,3,0,0
1291,1975,Bachelor,Divorced,83829.0,0,0,2013-08-10,78,897,161,430,186,161,27,0,4,7,6,1,0,1
1292,1972,Bachelor,Married,59666.0,1,1,2013-03-22,87,623,53,178,23,17,133,7,3,2,8,8,0,0
1293,1957,Doctorate,Partner,6835.0,0,1,2012-08-12,76,107,2,12,2,2,12,0,0,0,1,20,0,0
1294,1979,High School,Partner,24594.0,1,0,2013-10-12,94,1,3,6,10,0,9,1,1,0,3,5,0,0
1295,1973,Bachelor,Married,31814.0,1,0,2013-09-02,73,35,3,20,4,1,20,2,2,0,3,9,0,0
1296,1986,Associate,Married,21955.0,1,0,2013-07-09,81,5,1,7,17,14,11,2,2,1,3,6,0,0
1297,1986,Bachelor,Partner,33235.0,1,0,2014-05-02,71,45,0,16,2,1,6,1,3,0,3,7,0,0
1298,1963,Bachelor,Married,77437.0,0,0,2013-11-26,70,560,21,442,29,44,29,1,4,5,13,1,0,0
1299,1976,Bachelor,Partner,21675.0,1,0,2014-11-06,55,4,0,16,17,4,4,3,4,0,3,7,0,0
1300,1990,Bachelor,Married,18351.0,0,0,2013-10-29,1,1,12,9,0,14,7,1,2,0,3,7,0,0
1301,1958,Bachelor,Partner,53977.0,0,1,2013-08-06,21,620,16,165,0,24,82,5,5,5,12,5,0,0
1302,1954,Bachelor,Married,38998.0,1,1,2012-03-11,92,34,1,14,0,0,5,3,2,0,3,8,1,0
1303,1969,Bachelor,Married,26304.0,1,0,2013-06-23,5,4,1,5,2,0,4,1,1,0,2,7,0,0
1304,1972,Bachelor,Married,22063.0,1,0,2013-08-08,43,7,10,13,3,11,11,2,2,0,3,7,0,0
1305,1983,Master,Married,36262.0,0,0,2013-09-20,24,88,39,54,64,28,153,1,3,5,3,6,0,1
1306,1951,Master,Widowed,73705.0,0,2,2014-05-03,86,612,91,520,258,107,107,2,9,6,8,5,0,0
1307,1952,Bachelor,Married,81795.0,0,0,2012-10-26,74,324,132,693,27,118,88,1,4,11,7,2,0,0
1308,1957,Bachelor,Married,78618.0,0,0,2012-09-28,87,736,163,818,212,163,61,1,4,7,10,2,0,0
1309,1955,Doctorate,Partner,46015.0,1,1,2014-04-13,25,38,0,2,0,0,6,1,1,0,3,7,0,0
1310,1964,Doctorate,Partner,46910.0,1,1,2014-03-23,36,48,0,14,0,0,6,2,2,0,3,6,0,0
1311,1957,Bachelor,Partner,21994.0,0,1,2012-12-24,4,9,0,6,3,1,3,1,0,0,3,5,0,0
1312,1976,Bachelor,Divorced,31615.0,1,0,2013-03-16,82,2,3,20,6,11,9,2,2,0,3,7,0,0
1313,1956,Master,Partner,54603.0,1,1,2013-09-07,85,145,13,46,17,2,4,6,4,2,4,7,0,0
1314,1969,Bachelor,Married,14045.0,1,0,2014-01-26,24,11,0,5,2,1,1,1,1,0,3,7,0,0
1315,1989,Master,Divorced,10979.0,0,0,2014-05-22,34,8,4,10,2,2,4,2,3,0,3,5,0,0
1316,1974,Bachelor,Single,43322.0,0,0,2014-04-21,25,56,7,48,10,2,18,1,3,0,4,7,0,0
1317,1957,Doctorate,Divorced,41437.0,1,1,2012-09-22,5,29,0,2,0,0,1,1,1,0,3,7,0,0
1318,1970,Master,Partner,79419.0,0,0,2014-06-22,96,751,127,687,20,15,31,1,4,6,4,2,0,0
1319,1979,Bachelor,Single,48526.0,1,0,2013-12-24,32,23,17,23,43,20,9,1,2,1,4,3,0,0
1320,1972,Master,Married,53761.0,1,1,2013-11-10,7,158,0,76,13,7,71,6,4,4,3,5,0,0
1321,1968,Master,Divorced,27071.0,1,0,2014-04-23,90,8,3,19,0,2,3,2,2,0,3,6,0,0
1322,1970,Bachelor,Single,20587.0,1,0,2014-11-05,39,2,3,6,4,1,9,1,1,1,2,7,0,0
1323,1979,High School,Single,16014.0,1,1,2013-03-17,42,3,9,4,7,8,7,4,1,1,4,3,0,0
1324,1982,Bachelor,Married,28718.0,1,0,2013-07-13,78,12,4,6,11,8,16,2,2,0,3,8,0,0
1325,1983,Bachelor,Married,76630.0,0,0,2014-01-14,93,255,31,446,40,56,175,1,3,10,11,1,0,0
1326,1970,Bachelor,Single,61209.0,0,0,2013-08-25,73,466,0,224,119,49,99,1,5,3,4,2,0,0
1327,1979,Doctorate,Partner,27922.0,1,0,2014-10-05,80,11,0,13,2,4,11,1,2,0,3,4,0,0
1328,1968,Bachelor,Partner,58554.0,1,1,2012-09-26,55,368,24,68,38,0,88,6,8,2,6,7,0,0
1329,1982,Associate,Partner,66664.0,0,0,2012-09-25,78,398,96,447,220,96,32,1,5,7,6,3,0,0
1330,1976,Bachelor,Partner,36283.0,1,1,2014-04-14,42,6,5,5,8,0,5,2,1,0,3,4,0,0
1331,1971,Bachelor,Partner,69930.0,0,0,2013-05-26,21,252,98,827,219,70,196,1,4,5,12,3,0,0
1332,1969,Master,Partner,35924.0,1,1,2014-03-23,56,8,0,14,2,3,7,1,1,0,3,5,0,0
1333,1982,Bachelor,Single,68627.0,0,0,2013-12-01,45,395,15,263,60,54,38,1,2,3,6,1,0,0
1334,1947,Doctorate,Widowed,68117.0,0,1,2013-10-03,80,618,44,215,0,17,36,2,11,8,4,6,0,1
1335,1953,Master,Widowed,84953.0,0,0,2013-03-06,73,167,48,602,63,72,72,1,3,10,4,2,0,1
1336,1990,Bachelor,Married,35765.0,1,0,2013-11-12,86,22,3,30,0,5,15,2,2,0,4,6,0,0
1337,1957,Associate,Married,82347.0,0,0,2012-06-11,38,556,54,845,202,133,63,1,7,7,10,3,0,0
1338,1960,Bachelor,Partner,62807.0,0,1,2012-08-31,83,526,28,135,10,21,99,3,5,3,12,5,0,0
1339,1979,High School,Partner,23724.0,1,0,2013-08-01,65,5,23,15,0,18,14,2,2,0,3,8,0,0
1340,1987,Bachelor,Partner,67605.0,0,0,2013-03-31,84,336,28,282,184,54,54,1,2,8,6,1,0,0
1341,1975,Doctorate,Married,40233.0,0,1,2013-10-14,84,80,4,46,0,17,2,5,2,1,5,6,0,0
1342,1963,Doctorate,Single,46757.0,0,1,2012-11-16,71,777,30,163,0,51,122,6,4,4,7,9,0,0
1343,1970,Master,Divorced,78579.0,0,0,2012-12-22,35,816,66,549,216,66,99,1,5,6,4,3,0,1
1344,1973,Associate,Married,35688.0,2,1,2012-08-22,94,73,3,90,12,1,32,7,4,1,4,8,0,0
1345,1960,Associate,Single,32218.0,0,0,2014-02-15,27,10,24,15,13,1,30,1,2,1,3,7,0,1
1346,1963,Doctorate,Married,54072.0,1,1,2013-07-27,71,35,0,4,0,0,0,1,2,0,2,8,0,0
1347,1961,Bachelor,Married,49678.0,0,1,2013-02-02,81,229,5,56,3,2,20,2,6,2,4,7,0,0
1348,1978,Bachelor,Married,73807.0,0,1,2013-02-01,88,366,124,156,71,78,54,2,5,5,11,2,0,0
1349,1978,Associate,Married,26224.0,1,0,2013-04-06,39,4,7,15,13,9,15,3,2,1,3,6,0,0
1350,1971,Bachelor,Single,31632.0,0,0,2013-07-14,92,17,8,12,11,15,32,1,2,1,2,7,0,0
1351,1974,Bachelor,Partner,48186.0,1,0,2014-03-20,39,97,3,66,12,7,34,3,4,1,4,7,0,0
1352,1970,Doctorate,Married,38853.0,1,1,2014-05-23,90,29,0,14,0,0,2,2,2,0,3,7,0,0
1353,1963,Bachelor,Married,80124.0,0,0,2014-06-26,47,483,84,398,205,84,241,1,3,7,8,1,0,0
1354,1973,Master,Married,27159.0,1,1,2014-03-29,33,17,0,3,0,0,1,2,1,0,3,6,0,0
1355,1973,Doctorate,Married,32644.0,1,0,2013-01-16,38,239,3,141,0,7,23,4,7,1,6,8,0,0
1356,1962,Bachelor,Married,71434.0,0,1,2013-09-18,4,711,36,217,172,96,168,3,7,4,7,4,0,0
1357,1987,Doctorate,Single,42000.0,0,0,2013-10-01,23,124,83,267,85,59,35,2,5,2,11,5,0,1
1358,1963,Bachelor,Divorced,68118.0,0,1,2013-10-18,51,595,23,123,10,23,154,2,8,9,4,6,0,0
1359,1977,Master,Partner,57954.0,1,1,2014-06-18,52,456,4,24,0,0,9,7,8,2,6,7,0,0
1360,1969,Bachelor,Widowed,43638.0,0,1,2012-06-08,37,63,10,83,7,19,19,2,4,1,4,7,0,0
1361,1982,Associate,Partner,41039.0,0,0,2013-07-25,32,34,11,137,179,61,45,1,8,1,5,8,0,0
1362,1963,Master,Partner,38620.0,0,0,2013-11-05,56,112,17,44,34,22,89,1,2,5,3,3,0,0
1363,1969,Bachelor,Single,57731.0,0,1,2012-11-23,0,266,21,300,65,8,44,4,8,8,6,6,0,0
1364,1968,Master,Married,70777.0,0,1,2014-02-25,80,554,35,113,0,7,78,3,5,3,12,3,0,0
1365,1975,Doctorate,Single,52614.0,0,1,2012-01-12,63,789,0,142,12,9,38,2,2,4,8,8,0,0
1366,1970,Doctorate,Married,80336.0,0,0,2013-09-09,12,209,19,456,160,142,66,1,2,9,13,1,0,0
1367,1972,Doctorate,Married,70116.0,0,0,2013-01-26,73,707,44,603,95,58,29,1,2,8,12,1,0,0
1368,1959,Bachelor,Partner,71232.0,0,1,2013-11-28,91,653,17,170,34,26,17,2,11,2,10,7,0,0
1369,1949,Doctorate,Married,80360.0,0,0,2013-03-03,56,1493,86,454,112,43,43,2,4,4,5,2,0,0
1370,1980,Bachelor,Partner,44010.0,1,0,2012-10-13,46,186,36,234,86,72,48,6,10,2,6,9,0,0
1371,1966,Bachelor,Divorced,70287.0,0,0,2013-02-04,30,295,35,482,121,120,40,1,5,5,10,3,0,1
1372,1954,Bachelor,Divorced,85683.0,0,0,2014-03-21,6,1296,17,311,45,69,51,1,2,4,10,1,0,1
1373,1985,Bachelor,Married,44322.0,1,0,2014-06-16,30,46,0,40,3,0,3,2,3,0,3,8,0,0
1374,1956,Master,Partner,69245.0,0,1,2014-01-24,8,428,30,214,80,30,61,2,6,5,10,3,0,0
1375,1976,Bachelor,Single,47025.0,0,1,2013-07-11,52,254,7,108,20,0,26,3,6,3,5,6,0,0
1376,1983,Bachelor,Married,39922.0,1,0,2013-02-14,30,29,12,59,19,1,36,2,3,0,4,8,0,0
1377,1988,Bachelor,Partner,29604.0,1,0,2013-08-12,88,7,6,13,7,6,14,1,1,0,3,9,0,0
1378,1984,Doctorate,Single,82733.0,0,0,2013-10-09,28,712,50,420,65,38,38,1,8,4,7,4,0,1
1379,1967,Master,Married,37054.0,1,1,2013-09-15,89,12,1,6,0,1,5,2,1,0,3,7,0,0
1380,1951,Doctorate,Married,53312.0,0,0,2013-09-08,32,241,0,12,0,0,25,1,5,1,5,7,0,0
1381,1987,Bachelor,Divorced,81361.0,0,0,2014-02-25,18,163,23,424,27,65,76,1,3,10,13,1,0,1
1382,1951,Bachelor,Married,34838.0,1,1,2013-01-19,62,28,23,29,29,14,47,3,2,1,4,6,0,0
1383,1976,Doctorate,Divorced,14849.0,1,0,2013-02-07,39,21,2,28,3,2,9,3,2,0,4,8,0,0
1384,1974,Bachelor,Partner,56715.0,0,0,2012-05-12,52,258,105,239,237,172,9,1,7,3,4,4,0,0
1385,1968,Master,Divorced,63841.0,0,1,2013-04-21,64,635,15,100,20,7,131,1,9,3,9,6,0,0
1386,1976,Bachelor,Single,75825.0,0,0,2012-12-10,40,1032,105,779,137,105,51,0,5,8,9,4,0,1
1387,1978,Bachelor,Partner,70440.0,0,0,2013-08-10,49,690,117,499,76,102,88,1,5,10,7,3,0,0
1388,1986,Associate,Partner,20491.0,0,0,2013-01-25,16,5,4,5,4,2,10,1,0,1,2,7,0,0
1389,1950,Doctorate,Divorced,42873.0,1,1,2013-01-21,11,209,0,40,3,2,15,4,6,1,4,8,0,0
1390,1944,Bachelor,Married,80589.0,0,0,2014-01-22,25,507,93,520,242,40,26,1,5,10,5,1,0,1
1391,1971,Bachelor,Divorced,29819.0,1,0,2013-10-24,77,9,1,24,2,1,2,3,3,0,3,6,0,0
1392,1957,Associate,Divorced,77297.0,0,0,2013-01-26,84,408,61,109,48,122,41,1,5,7,9,4,0,0
1393,1955,Bachelor,Partner,65748.0,0,1,2013-04-15,58,172,73,93,95,78,34,2,2,4,10,1,1,0
1394,1984,Master,Married,42207.0,1,0,2013-01-04,71,116,11,72,3,17,46,4,4,1,5,6,0,1
1395,1984,Associate,Married,65370.0,0,0,2013-01-08,1,71,22,112,138,89,29,1,2,3,13,1,0,0
1396,1965,Master,Partner,45143.0,0,1,2013-08-26,74,202,5,74,11,5,14,3,6,1,5,7,0,0
1397,1977,Associate,Partner,82326.0,0,0,2014-10-03,30,938,142,754,159,81,183,1,5,10,6,2,0,1
1398,1971,Doctorate,Married,60491.0,0,1,2013-06-09,81,637,47,237,12,19,76,4,6,11,7,5,0,0
1399,1987,Bachelor,Single,57100.0,1,0,2014-05-18,9,158,11,99,15,11,17,2,3,2,7,3,0,0
1400,1969,Doctorate,Single,66582.0,0,0,2014-03-03,83,789,25,420,16,38,0,1,2,8,9,1,0,0
1401,1971,Doctorate,Partner,29732.0,1,0,2014-03-25,23,25,0,8,0,1,4,1,2,0,2,9,0,0
1402,1977,Bachelor,Married,22108.0,1,1,2014-08-05,46,5,3,9,6,2,6,2,2,0,3,7,0,0
1403,1964,Doctorate,Married,41551.0,1,1,2013-08-14,51,220,0,33,3,0,23,5,5,1,5,8,0,0
1404,1979,Bachelor,Partner,30545.0,1,0,2012-10-17,71,4,12,15,19,7,12,2,2,0,3,7,0,0
1405,1963,Bachelor,Single,30983.0,0,0,2012-09-11,50,51,4,50,12,1,49,1,4,0,3,8,0,1
1406,1967,Master,Partner,62513.0,0,1,2013-09-09,16,520,42,98,0,42,14,2,6,4,10,6,0,0
1407,1983,Associate,Single,81698.0,0,0,2013-01-03,1,709,45,115,30,160,45,1,8,2,5,5,0,1
1408,1978,Associate,Single,38593.0,1,0,2013-09-13,42,51,12,49,17,24,24,3,4,1,3,8,0,0
1409,1978,Bachelor,Single,38643.0,1,1,2013-11-29,45,22,2,14,0,1,10,2,2,0,3,7,1,0
1410,1965,Associate,Married,46891.0,0,1,2013-01-09,91,43,12,23,29,15,61,1,2,1,4,4,0,0
1411,1980,Associate,Single,31859.0,1,0,2014-02-27,3,3,4,7,15,8,11,1,1,0,3,7,0,0
1412,1957,Bachelor,Single,58138.0,0,0,2012-04-09,58,635,88,546,172,88,88,3,8,10,4,7,0,1
1413,1983,Bachelor,Married,69520.0,0,0,2013-07-07,95,627,120,414,121,80,93,1,9,6,5,5,0,0
1414,1954,Bachelor,Married,59111.0,0,0,2013-02-05,90,524,0,134,28,28,155,1,11,1,8,7,0,0
1415,1967,Bachelor,Single,25930.0,1,1,2013-10-10,87,6,1,2,2,0,4,1,1,0,2,7,0,0
1416,1982,Bachelor,Single,,1,0,2013-06-17,57,11,3,22,2,2,6,2,2,0,3,6,0,0
1417,1957,Bachelor,Married,52852.0,0,1,2012-01-12,93,714,8,99,11,0,47,4,10,7,5,8,0,0
1418,1959,Doctorate,Married,33762.0,2,1,2013-07-07,61,53,1,34,2,0,16,3,2,2,2,8,0,0
1419,1956,Bachelor,Married,71866.0,0,1,2013-12-25,85,184,178,178,103,39,33,1,6,3,10,3,0,0
1420,1966,Doctorate,Single,78420.0,0,0,2013-06-29,75,604,28,674,91,28,28,1,3,10,8,1,0,0
1421,1978,Bachelor,Married,64813.0,1,0,2014-02-01,81,293,0,124,179,97,52,1,7,2,10,5,0,0
1422,1976,Associate,Partner,26907.0,1,1,2013-08-20,10,9,1,7,0,3,2,2,1,0,3,7,0,0
1423,1970,Doctorate,Married,23626.0,1,0,2014-05-24,84,27,2,14,0,0,0,3,3,1,3,5,0,0
1424,1958,Associate,Partner,26490.0,0,0,2012-09-22,92,45,47,52,21,20,25,2,3,1,5,6,0,0
1425,1960,Bachelor,Married,79530.0,0,0,2013-05-17,64,333,0,815,129,42,29,1,4,10,11,2,0,0
1426,1980,Associate,Partner,14515.0,1,0,2012-09-11,71,6,4,9,6,36,35,4,2,2,3,7,0,1
